,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,3/26/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
75,P20639,J42623,CEDEL,PLAZA,2000,66.7,30.0,1840.0,0.45,0.92,
76,P27822,HB4941,INS FILOSOFÍA,PLAZA,2100,70.0,26.0,1016.0,0.37,0.48,
77,Z15147,C85222,INST LIT Y LINGÜÍSTICA,CTRO HABANA,2500,83.3,40.0,1638.0,0.48,0.66,
78,H66921,D75240,INST ANTROPOLOGIA,HAB VIEJA,2555,85.2,30.0,2847.0,0.35,1.11,
79,278,B20266,OCPI,HAB VIEJA,16500,550.0,200.0,12027.0,0.36,0.73,
80,H71284,G76240,ARCHIVO NACIONAL,HAB VIEJA,13400,446.7,434.0,10963.0,0.97,0.82,
81,579,H10250,ORASEN,PLAYA,4480,149.3,82.0,4425.0,0.55,0.99,
82,7681,H10240,ORASEN (CICA),PLAYA,3520,117.3,50.0,3054.0,0.43,0.87,
83,H48958,C30100,MNHC - ACC,HAB VIEJA,1000,33.3,15.0,651.0,0.45,0.65,
84,7348,H20610,CIEM,PLAYA,2200,73.3,20.0,1483.0,0.27,0.67,
85,6802,H20640,CIEM (OFIC CENTRAL),PLAYA,3600,120.0,50.0,2885.0,0.42,0.80,
86,8417,A43260,CEAC 1,LISA,13000,433.3,500.0,12891.0,1.15,0.99,
87,7729,A43240,CEAC OBRA 2,LISA,10000,333.3,500.0,25773.0,1.50,2.58,
88,24586,A43250,CEAC OBRA 3,LISA,50,1.7,2.0,247.0,1.20,4.94,
89,24585,A43230,CEAC 4,LISA,500,16.7,5.0,603.0,0.30,1.21,
