,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,7/8/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,"CONSUMO DEL DIA (Temp máx:30,6°)",CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
70,Y04043,H13090,BIOMUNDI # 1,PLAYA,1960,63.2,83.0,447.0,1.31,0.23,
71,Y04044,H23100,BIOMUNDI # 2,PLAYA,1040,33.5,29.0,183.0,0.86,0.18,
72,H15805,K74810,IDICT (IMPRENTA IND),CTRO HABANA,70,2.3,8.0,64.0,3.54,0.91,
73,H15807,K74811,IDICT (IMPRENTA AMISTAD),CTRO HABANA,100,3.2,10.0,84.0,3.10,0.84,
74,P65509,G23630,CIPS,PLAZA,3000,96.8,70.0,522.0,0.72,0.17,
75,P20639,J42623,CEDEL,PLAZA,2000,64.5,80.0,560.0,1.24,0.28,
76,P27822,HB4941,INS FILOSOFÍA,PLAZA,2500,80.6,57.0,350.0,0.71,0.14,
77,Z15147,C85222,INST LIT Y LINGÜÍSTICA,CTRO HABANA,3000,96.8,132.0,628.0,1.36,0.21,
78,H66921,D75240,INST ANTROPOLOGIA,HAB VIEJA,2555,82.4,92.0,651.0,1.12,0.25,
79,278,B20266,OCPI,HAB VIEJA,18000,580.6,779.0,4191.0,1.34,0.23,
80,H71284,G76240,ARCHIVO NACIONAL,HAB VIEJA,13400,432.3,434.0,3472.0,1.00,0.26,
81,579,H10250,ORASEN,PLAYA,6540,211.0,247.0,1613.0,1.17,0.25,
82,7681,H10240,ORASEN (CICA),PLAYA,5130,165.5,202.0,1163.0,1.22,0.23,
83,H48958,C30100,MNHC - ACC,HAB VIEJA,1000,32.3,16.0,118.0,0.50,0.12,
84,7348,H20610,CIEM,PLAYA,2300,74.2,90.0,489.0,1.21,0.21,
85,6802,H20640,CIEM (OFIC CENTRAL),PLAYA,3700,119.4,110.0,732.0,0.92,0.20,
86,8417,A43260,CEAC 1,LISA,19590,631.9,597.0,3916.0,0.94,0.20,
87,7729,A43240,CEAC OBRA 2,LISA,31000,1000.0,174.0,3093.0,0.17,0.10,
88,24586,A43250,CEAC OBRA 3,LISA,510,16.5,15.0,116.0,0.91,0.23,
89,24585,A43230,CEAC 4,LISA,2000,64.5,115.0,399.0,1.78,0.20,
90,7825,A43220,CEAC 5,LISA,3190,102.9,145.0,936.0,1.41,0.29,
91,24587,A43245,CEAC 6,LISA,200,6.5,0.0,75.0,0.00,0.38,
92,,,CEAC 7,LISA,1376,44.4,57.0,177.0,1.28,0.13,
93,111,E20504,CAPITOLIO (NODO),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
94,112,E20514,CAPITOLIO (ACC),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
95,113,E20524,CAPITOLIO (C SUR),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
96,H15804,K74817,CAPITOLIO (CARPINTERIA),CTRO HABANA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
97,9023,R10260,SEDE CENTRAL (5ta B y 88),PLAYA,2500,80.6,2.0,13.0,0.02,0.01,
98,H30552,S74091,SEDE CENTRAL (PIQUERA),CTRO HABANA,400,12.9,11.0,118.0,0.85,0.30,
99,P03026,B43051,SEDE CENTRAL (M# 260),PLAZA,27420,884.5,784.0,4845.0,0.89,0.18,
100,Y74070,S33113,SEDE CENTRAL (KOHLY),PLAYA,900,29.0,55.0,300.0,1.89,0.33,
101,7927,I20113,GTEBH (DREN),SAN MIGUEL,667,21.5,1.0,8.0,0.05,0.01,
102,,G10426,GTEBH (RIO HONDO),SAN MIGUEL,1333,43.0,5.0,40.0,0.12,0.03,
103,Y76454,P10034,DT LA HABANA,PLAYA,3600,116.1,72.0,632.0,0.62,0.18,
,,,,,749375,24173.4,24143.0,167984.0,1.00,0.22,
